origin,dest,count
271370026002,271370158001,32
271370026002,271370158002,70
271370026002,271370158003,28
271370026002,271370158004,49
271370026002,271370158005,12
271370029001,271370029001,225
271370029001,271370029002,188
271370029001,271370030001,7
271370029001,271370030002,17
271370029001,271370033001,8
271370029001,271370033002,3
271370029001,271370034001,3
271370029001,271370036001,9
271370029001,271370101001,165
271370029001,271370101002,133
271370029001,271370101003,185
271370029001,271370102001,20
271370029001,271370103021,2
271370029001,271370103022,42
271370029001,271370103023,1
271370029001,271370158002,12
271370029001,271370158003,1
271370029001,271370158004,2
271370029001,271370158005,2
271370029002,271370029001,202
271370029002,271370029002,68
271370029002,271370030001,5
271370029002,271370030002,34
271370029002,271370033001,3
271370029002,271370033002,3
271370029002,271370033003,1
271370029002,271370034001,23
271370029002,271370036001,12
271370029002,271370101001,28
271370029002,271370101002,57
271370029002,271370101003,133
271370029002,271370102001,1
271370029002,271370103022,4
271370029002,271370103023,5
271370029002,271370158002,49
271370029002,271370158003,1
271370029002,271370158004,7
271370029002,271370158005,5
271370030001,271370026002,9
271370030001,271370029001,7
271370030001,271370029002,9
271370030001,271370030001,91
271370030001,271370030002,19
271370030001,271370033001,27
271370030001,271370033002,2
271370030001,271370033003,4
271370030001,271370034001,65
271370030001,271370034002,9
271370030001,271370036001,9
271370030001,271370101001,2
271370030001,271370101002,3
271370030001,271370101003,2
271370030001,271370103022,1
271370030001,271370103023,1
271370030001,271370156001,1
271370030001,271370156002,7
271370030001,271370156003,1
271370030001,271370158001,5
271370030001,271370158002,182
271370030001,271370158003,13
271370030001,271370158004,80
271370030001,271370158005,69
271370030001,550310211001,1
271370030002,271370026002,11
271370030002,271370029001,18
271370030002,271370029002,28
271370030002,271370030001,36
271370030002,271370030002,67
271370030002,271370033001,39
271370030002,271370033002,18
271370030002,271370033003,10
271370030002,271370034001,75
271370030002,271370034002,9
271370030002,271370036001,11
271370030002,271370101001,2
271370030002,271370101002,10
271370030002,271370101003,5
271370030002,271370103022,3
271370030002,271370103023,15
271370030002,271370156001,1
271370030002,271370156002,9
271370030002,271370156003,4
271370030002,271370158001,3
271370030002,271370158002,160
271370030002,271370158003,4
271370030002,271370158004,57
271370030002,271370158005,36
271370033001,271370024001,1
271370033001,271370026001,7
271370033001,271370026002,8
271370033001,271370029001,4
271370033001,271370029002,7
271370033001,271370030001,22
271370033001,271370030002,31
271370033001,271370033001,232
271370033001,271370033002,39
271370033001,271370033003,24
271370033001,271370034001,178
271370033001,271370034002,25
271370033001,271370036001,11
271370033001,271370036002,3
271370033001,271370101002,2
271370033001,271370101003,1
271370033001,271370103022,3
271370033001,271370156001,4
271370033001,271370156002,21
271370033001,271370156003,9
271370033001,271370158001,14
271370033001,271370158002,203
271370033001,271370158003,22
271370033001,271370158004,40
271370033001,271370158005,70
271370033002,271370026001,1
271370033002,271370026002,2
271370033002,271370029001,5
271370033002,271370029002,3
271370033002,271370030001,2
271370033002,271370030002,11
271370033002,271370033001,42
271370033002,271370033002,42
271370033002,271370033003,33
271370033002,271370034001,122
271370033002,271370034002,21
271370033002,271370036001,7
271370033002,271370036002,1
271370033002,271370101002,1
271370033002,271370101003,1
271370033002,271370103022,1
271370033002,271370156002,3
271370033002,271370156003,1
271370033002,271370158001,2
271370033002,271370158002,101
271370033002,271370158003,5
271370033002,271370158004,22
271370033002,271370158005,23
271370033003,271370026002,6
271370033003,271370029002,1
271370033003,271370030001,4
271370033003,271370030002,11
271370033003,271370033001,20
271370033003,271370033002,24
271370033003,271370033003,143
271370033003,271370034001,160
271370033003,271370034002,88
271370033003,271370036001,11
271370033003,271370101003,1
271370033003,271370156002,1
271370033003,271370158001,3
271370033003,271370158002,169
271370033003,271370158003,4
271370033003,271370158004,86
271370033003,271370158005,21
271370034001,271370024001,5
271370034001,271370026001,13
271370034001,271370026002,19
271370034001,271370029001,5
271370034001,271370029002,29
271370034001,271370030001,46
271370034001,271370030002,55
271370034001,271370033001,141
271370034001,271370033002,117
271370034001,271370033003,152
271370034001,271370034001,543
271370034001,271370034002,163
271370034001,271370036001,46
271370034001,271370036002,17
271370034001,271370101001,1
271370034001,271370101002,2
271370034001,271370101003,1
271370034001,271370103022,1
271370034001,271370156002,83
271370034001,271370156003,19
271370034001,271370158001,13
271370034001,271370158002,406
271370034001,271370158003,48
271370034001,271370158004,92
271370034001,271370158005,54
271370034002,271370026002,2
271370034002,271370029002,1
271370034002,271370030001,5
271370034002,271370030002,9
271370034002,271370033001,24
271370034002,271370033002,17
271370034002,271370033003,71
271370034002,271370034001,173
271370034002,271370034002,254
271370034002,271370036001,112
271370034002,271370036002,31
271370034002,271370037002,3
271370034002,271370103022,1
271370034002,271370156002,2
271370034002,271370158001,1
271370034002,271370158002,170
271370034002,271370158003,6
271370034002,271370158004,46
271370034002,271370158005,34
271370036001,271370029001,6
271370036001,271370029002,12
271370036001,271370030001,11
271370036001,271370030002,13
271370036001,271370033001,10
271370036001,271370033002,6
271370036001,271370033003,18
271370036001,271370034001,53
271370036001,271370034002,136
271370036001,271370036001,343
271370036001,271370036002,51
271370036001,271370037001,57
271370036001,271370037002,21
271370036001,271370038001,10
271370036001,271370038002,2
271370036001,271370038003,2
271370036001,271370101001,9
271370036001,271370101002,7
271370036001,271370101003,62
271370036001,271370102001,20
271370036001,271370103022,1
271370036001,271370158001,2
271370036001,271370158002,91
271370036001,271370158004,24
271370036001,271370158005,8
271370036002,271370033001,6
271370036002,271370033002,3
271370036002,271370033003,1
271370036002,271370034001,24
271370036002,271370034002,44
271370036002,271370036001,44
271370036002,271370036002,219
271370036002,271370037001,32
271370036002,271370037002,20
271370036002,271370038001,2
271370036002,271370038002,1
271370036002,271370038003,3
271370036002,271370101003,1
271370036002,271370158002,12
271370037001,271370036001,47
271370037001,271370036002,34
271370037001,271370037001,546
271370037001,271370037002,147
271370037001,271370038001,31
271370037001,271370038002,10
271370037001,271370038003,13
271370037001,271370102001,13
271370037002,271370034002,6
271370037002,271370036001,19
271370037002,271370036002,22
271370037002,271370037001,195
271370037002,271370037002,222
271370037002,271370038001,28
271370037002,271370038002,9
271370037002,271370038003,36
271370037002,271370102001,2
271370038001,271370036001,9
271370038001,271370036002,1
271370038001,271370037001,39
271370038001,271370037002,31
271370038001,271370038001,312
271370038001,271370038002,100
271370038001,271370038003,194
271370038001,271370102001,4
271370038001,550310207003,1
271370038001,550310302001,2
271370038002,271370036001,1
271370038002,271370036002,1
271370038002,271370037001,9
271370038002,271370037002,9
271370038002,271370038001,120
271370038002,271370038002,99
271370038002,271370038003,126
271370038002,271370102001,2
271370038002,550310207003,3
271370038003,271370036001,2
271370038003,271370036002,3
271370038003,271370037001,13
271370038003,271370037002,33
271370038003,271370038001,202
271370038003,271370038002,125
271370038003,271370038003,557
271370038003,271370102001,5
271370038003,550310207003,3
271370038003,550310302001,38
271370101001,271370029001,173
271370101001,271370029002,28
271370101001,271370030001,5
271370101001,271370034001,1
271370101001,271370036001,5
271370101001,271370101001,270
271370101001,271370101002,188
271370101001,271370101003,202
271370101001,271370102001,52
271370101001,271370103021,6
271370101001,271370103022,22
271370101001,271370103023,2
271370101001,271370111024,1
271370101001,271370158002,1
271370101001,271370158004,1
271370101002,271370029001,160
271370101002,271370029002,50
271370101002,271370030001,1
271370101002,271370030002,4
271370101002,271370033001,1
271370101002,271370033002,3
271370101002,271370036001,8
271370101002,271370101001,156
271370101002,271370101002,450
271370101002,271370101003,229
271370101002,271370102001,54
271370101002,271370103021,2
271370101002,271370103022,21
271370101002,271370103023,1
271370101003,271370029001,208
271370101003,271370029002,121
271370101003,271370030002,5
271370101003,271370033001,1
271370101003,271370033002,1
271370101003,271370036001,32
271370101003,271370101001,205
271370101003,271370101002,287
271370101003,271370101003,682
271370101003,271370102001,146
271370101003,271370103021,3
271370101003,271370103022,49
271370101003,271370158002,2
271370102001,270170703001,16
271370102001,270170703003,24
271370102001,271370029001,18
271370102001,271370029002,5
271370102001,271370036001,30
271370102001,271370036002,1
271370102001,271370037001,13
271370102001,271370037002,4
271370102001,271370038001,1
271370102001,271370038002,1
271370102001,271370038003,4
271370102001,271370101001,50
271370102001,271370101002,66
271370102001,271370101003,178
271370102001,271370102001,422
271370102001,271370103021,7
271370102001,271370103022,3
271370102001,271370111024,4
271370103011,271370003021,51
271370103011,271370003022,1
271370103011,271370103011,1145
271370103011,271370103012,563
271370103011,271370103013,159
271370103011,271370103021,229
271370103011,271370103022,87
271370103011,271370106022,4
271370103011,271370106023,235
271370103011,271370111021,10
271370103011,271370111024,64
271370103012,271370003011,89
271370103012,271370003021,466
271370103012,271370003022,173
271370103012,271370103011,539
271370103012,271370103012,883
271370103012,271370103013,409
271370103012,271370103021,74
271370103012,271370103022,35
271370103012,271370103023,31
271370103012,271370106023,1
271370103013,271370003011,765
271370103013,271370003012,13
271370103013,271370003013,26
271370103013,271370003021,467
271370103013,271370003022,940
271370103013,271370004002,1
271370103013,271370023001,16
271370103013,271370023002,12
271370103013,271370023003,13
271370103013,271370023004,44
271370103013,271370103011,158
271370103013,271370103012,401
271370103013,271370103013,1767
271370103013,271370103021,20
271370103013,271370103022,37
271370103013,271370103023,205
271370103021,271370003021,8
271370103021,271370003022,1
271370103021,271370029001,2
271370103021,271370101001,6
271370103021,271370101002,1
271370103021,271370101003,4
271370103021,271370102001,5
271370103021,271370103011,216
271370103021,271370103012,77
271370103021,271370103013,20
271370103021,271370103021,254
271370103021,271370103022,31
271370103021,271370103023,1
271370103021,271370106023,1
271370103021,271370111024,26
271370103022,271370003011,11
271370103022,271370003021,5
271370103022,271370003022,13
271370103022,271370023001,1
271370103022,271370023002,2
271370103022,271370023003,4
271370103022,271370023004,9
271370103022,271370029001,43
271370103022,271370029002,2
271370103022,271370030001,2
271370103022,271370030002,4
271370103022,271370033001,1
271370103022,271370033002,1
271370103022,271370034001,1
271370103022,271370034002,1
271370103022,271370101001,22
271370103022,271370101002,19
271370103022,271370101003,48
271370103022,271370102001,4
271370103022,271370103011,91
271370103022,271370103012,39
271370103022,271370103013,42
271370103022,271370103021,41
271370103022,271370103022,211
271370103022,271370103023,76
271370103022,271370111024,4
271370103022,271370158002,2
271370103022,271370158004,2
271370103022,271370158005,1
271370103023,271370003011,256
271370103023,271370003012,2
271370103023,271370003013,4
271370103023,271370003021,45
271370103023,271370003022,175
271370103023,271370023001,39
271370103023,271370023002,34
271370103023,271370023003,36
271370103023,271370023004,77
271370103023,271370024001,4
271370103023,271370026001,3
271370103023,271370029001,2
271370103023,271370029002,4
271370103023,271370030001,1
271370103023,271370030002,7
271370103023,271370033001,1
271370103023,271370034001,1
271370103023,271370101001,2
271370103023,271370101002,1
271370103023,271370103012,27
271370103023,271370103013,225
271370103023,271370103022,55
271370103023,271370103023,439
271370103023,271370156003,1
271370103023,271370158002,4
271370103023,271370158004,4
271370103023,271370158005,1
271370104001,271370001001,36
271370104001,271370001002,26
271370104001,271370001003,136
271370104001,271370003021,1
271370104001,271370004001,81
271370104001,271370004002,3
271370104001,271370005001,8
271370104001,271370005002,2
271370104001,271370005003,1
271370104001,271370104001,738
271370104001,271370104002,111
271370104001,271370105002,41
271370104001,271370106012,13
271370104002,271370001001,12
271370104002,271370001002,23
271370104002,271370001003,20
271370104002,271370003021,23
271370104002,271370004001,62
271370104002,271370004002,1
271370104002,271370104001,114
271370104002,271370104002,618
271370104002,271370106012,1
271370104002,271370106021,1
271370104002,271370106022,8
271370104002,271370106023,3
271370105001,271370002004,1
271370105001,271370105001,431
271370105001,271370105002,55
271370105001,271370106011,21
271370105002,271370001003,47
271370105002,271370002001,1
271370105002,271370002002,2
271370105002,271370002003,8
271370105002,271370002004,65
271370105002,271370005002,1
271370105002,271370104001,41
271370105002,271370105001,53
271370105002,271370105002,805
271370105002,271370106011,23
271370105002,271370106012,3
271370106011,271370105001,20
271370106011,271370105002,31
271370106011,271370106011,179
271370106011,271370106012,12
271370106011,271370106021,7
271370106011,271370114021,41
271370106012,271370104001,14
271370106012,271370104002,1
271370106012,271370105002,4
271370106012,271370106011,5
271370106012,271370106012,422
271370106012,271370106021,72
271370106012,271370106022,16
271370106021,271370104002,1
271370106021,271370106011,4
271370106021,271370106012,65
271370106021,271370106021,322
271370106021,271370106022,92
271370106022,271370103011,4
271370106022,271370104002,7
271370106022,271370106012,9
271370106022,271370106021,103
271370106022,271370106022,352
271370106022,271370106023,11
271370106022,271370111011,7
271370106022,271370111021,6
271370106023,271370003021,10
271370106023,271370103011,273
271370106023,271370103012,1
271370106023,271370103021,1
271370106023,271370104002,5
271370106023,271370106022,15
271370106023,271370106023,404
271370106023,271370111021,7
271370106023,271370111024,32
271370111011,271370106022,7
271370111011,271370111011,460
271370111011,271370111021,23
271370111011,271370111022,36
271370111011,271370111023,16
271370111011,271370112001,50
271370111021,271370103011,8
271370111021,271370106022,7
271370111021,271370106023,13
271370111021,271370111011,22
271370111021,271370111021,627
271370111021,271370111022,16
271370111021,271370111024,27
271370111022,271370111011,36
271370111022,271370111021,23
271370111022,271370111022,554
271370111022,271370111023,31
271370111022,271370111024,12
271370111023,270170701001,34
271370111023,270170703002,8
271370111023,270170703003,1
271370111023,271370111011,18
271370111023,271370111022,31
271370111023,271370111023,357
271370111023,271370111024,9
271370111023,271370112003,3
271370111024,270170703003,15
271370111024,271370102001,3
271370111024,271370103011,78
271370111024,271370103021,32
271370111024,271370103022,4
271370111024,271370106023,29
271370111024,271370111021,25
271370111024,271370111022,10
271370111024,271370111023,9
271370111024,271370111024,347
271370112001,271370111011,50
271370112001,271370112001,238
271370112001,271370112002,22
271370112001,271370112003,13
271370112002,271370112001,19
271370112002,271370112002,1371
271370112002,271370112004,1
271370112003,270170701001,1
271370112003,270179400001,9
271370112003,271370111023,1
271370112003,271370112001,6
271370112003,271370112003,380
271370112004,271370112001,2
271370112004,271370112002,3
271370112004,271370112004,45
271370113001,271370113001,155
271370113001,271370113002,1
271370113001,271370121003,3
271370113002,271370113001,2
271370113002,271370113002,121
271370113002,271370127001,3
271370113002,271370134001,4
271370113002,271370134002,12
271370113003,271370113003,83
271370113003,271370114022,1
271370114011,271370114011,332
271370114011,271370114012,6
271370114011,271370114022,6
271370114011,271370134003,4
271370114011,271370135002,1
271370114011,271370136002,35
271370114011,271370139003,4
271370114012,271370114011,11
271370114012,271370114012,47
271370114012,271370114022,8
271370114012,271370139003,1
271370114021,271370106011,36
271370114021,271370106021,3
271370114021,271370114021,146
271370114021,271370114022,20
271370114022,271370114011,6
271370114022,271370114012,7
271370114022,271370114021,13
271370114022,271370114022,129
271370114022,271370134003,7
271370121001,271370121001,380
271370121001,271370121002,29
271370121001,271370121003,9
271370121001,271370122001,6
271370121001,271370122002,1
271370121001,271370122003,4
271370121001,271370123002,2
271370121001,271370123003,11
271370121001,271370123004,1
271370121001,271370125001,1
271370121001,271370125002,4
271370121001,271370126001,1
271370121001,271370151003,12
271370121002,271370121001,35
271370121002,271370121002,1134
271370121002,271370121003,123
271370121002,271370121004,151
271370121002,271370121005,2
271370121002,271370122001,65
271370121002,271370122002,25
271370121002,271370122003,10
271370121002,271370123001,12
271370121002,271370123002,59
271370121002,271370123003,109
271370121002,271370123004,83
271370121002,271370124001,539
271370121002,271370124002,109
271370121002,271370124003,105
271370121002,271370124004,240
271370121002,271370124005,164
271370121002,271370125001,231
271370121002,271370125002,184
271370121002,271370125003,71
271370121003,271370113001,2
271370121003,271370121001,14
271370121003,271370121002,133
271370121003,271370121003,299
271370121003,271370121004,24
271370121003,271370121005,3
271370121003,271370122001,1
271370121003,271370124001,23
271370121003,271370124002,3
271370121003,271370124003,3
271370121003,271370124004,11
271370121003,271370124005,3
271370121003,271370125001,14
271370121003,271370125002,2
271370121003,271370125003,2
271370121004,271370121002,176
271370121004,271370121003,18
271370121004,271370121004,329
271370121004,271370121005,16
271370121004,271370122001,3
271370121004,271370122002,3
271370121004,271370122003,4
271370121004,271370123001,4
271370121004,271370123002,36
271370121004,271370123003,22
271370121004,271370123004,27
271370121004,271370124001,100
271370121004,271370124002,33
271370121004,271370124003,45
271370121004,271370124004,144
271370121004,271370124005,71
271370121004,271370125001,74
271370121004,271370125002,20
271370121004,271370125003,13
271370121005,271370121003,3
271370121005,271370121004,24
271370121005,271370121005,204
271370121005,271370122002,2
271370121005,271370122003,3
271370121005,271370123002,9
271370121005,271370123003,3
271370121005,271370123004,2
271370121005,271370124001,22
271370121005,271370124002,3
271370121005,271370124003,7
271370121005,271370124004,33
271370121005,271370124005,25
271370121005,271370125001,1
271370121005,271370125003,1
271370121005,271370127001,17
271370121005,271370127002,1
271370121005,271370151003,2
271370122001,271370121001,2
271370122001,271370121002,76
271370122001,271370121004,8
271370122001,271370121005,1
271370122001,271370122001,172
271370122001,271370122002,51
271370122001,271370122003,70
271370122001,271370123001,53
271370122001,271370123002,91
271370122001,271370123003,161
271370122001,271370123004,56
271370122001,271370124001,132
271370122001,271370124002,27
271370122001,271370124003,16
271370122001,271370124004,56
271370122001,271370124005,75
271370122001,271370125001,55
271370122001,271370125002,77
271370122001,271370125003,37
271370122002,271370121002,25
271370122002,271370121004,7
271370122002,271370121005,4
271370122002,271370122001,46
271370122002,271370122002,227
271370122002,271370122003,141
271370122002,271370123001,79
271370122002,271370123002,160
271370122002,271370123003,197
271370122002,271370123004,55
271370122002,271370124001,151
271370122002,271370124002,17
271370122002,271370124003,10
271370122002,271370124004,53
271370122002,271370124005,146
271370122002,271370125001,33
271370122002,271370125002,47
271370122002,271370125003,11
271370122003,271370121001,1
271370122003,271370121002,6
271370122003,271370121004,2
271370122003,271370121005,3
271370122003,271370122001,103
271370122003,271370122002,150
271370122003,271370122003,343
271370122003,271370123001,49
271370122003,271370123002,85
271370122003,271370123003,163
271370122003,271370123004,57
271370122003,271370124001,90
271370122003,271370124002,12
271370122003,271370124003,2
271370122003,271370124004,9
271370122003,271370124005,106
271370122003,271370125001,15
271370122003,271370125002,55
271370122003,271370125003,15
271370122003,271370126001,1
271370122003,271370126005,4
271370122003,271370126006,3
271370123001,271370121002,13
271370123001,271370121004,5
271370123001,271370122001,43
271370123001,271370122002,75
271370123001,271370122003,36
271370123001,271370123001,243
271370123001,271370123002,225
271370123001,271370123003,180
271370123001,271370123004,107
271370123001,271370124001,144
271370123001,271370124002,12
271370123001,271370124003,19
271370123001,271370124004,54
271370123001,271370124005,109
271370123001,271370125001,22
271370123001,271370125002,42
271370123001,271370125003,18
271370123002,271370121001,2
271370123002,271370121002,63
271370123002,271370121004,38
271370123002,271370121005,6
271370123002,271370122001,85
271370123002,271370122002,159
271370123002,271370122003,111
271370123002,271370123001,232
271370123002,271370123002,383
271370123002,271370123003,290
271370123002,271370123004,140
271370123002,271370124001,298
271370123002,271370124002,53
271370123002,271370124003,90
271370123002,271370124004,179
271370123002,271370124005,311
271370123002,271370125001,78
271370123002,271370125002,195
271370123002,271370125003,103
271370123003,271370121001,8
271370123003,271370121002,132
271370123003,271370121003,2
271370123003,271370121004,25
271370123003,271370121005,2
271370123003,271370122001,172
271370123003,271370122002,193
271370123003,271370122003,114
271370123003,271370123001,175
271370123003,271370123002,248
271370123003,271370123003,722
271370123003,271370123004,247
271370123003,271370124001,335
271370123003,271370124002,63
271370123003,271370124003,40
271370123003,271370124004,149
271370123003,271370124005,266
271370123003,271370125001,159
271370123003,271370125002,224
271370123003,271370125003,119
271370123004,271370121001,1
271370123004,271370121002,89
271370123004,271370121003,3
271370123004,271370121004,23
271370123004,271370121005,3
271370123004,271370122001,69
271370123004,271370122002,58
271370123004,271370122003,59
271370123004,271370123001,113
271370123004,271370123002,154
271370123004,271370123003,222
271370123004,271370123004,272
271370123004,271370124001,261
271370123004,271370124002,30
271370123004,271370124003,65
271370123004,271370124004,84
271370123004,271370124005,263
271370123004,271370125001,98
271370123004,271370125002,117
271370123004,271370125003,71
271370124001,271370121002,449
271370124001,271370121003,18
271370124001,271370121004,98
271370124001,271370121005,23
271370124001,271370122001,166
271370124001,271370122002,133
271370124001,271370122003,63
271370124001,271370123001,201
271370124001,271370123002,318
271370124001,271370123003,362
271370124001,271370123004,230
271370124001,271370124001,1408
271370124001,271370124002,117
271370124001,271370124003,166
271370124001,271370124004,505
271370124001,271370124005,724
271370124001,271370125001,273
271370124001,271370125002,258
271370124001,271370125003,155
271370124002,271370121002,103
271370124002,271370121003,3
271370124002,271370121004,33
271370124002,271370121005,2
271370124002,271370122001,22
271370124002,271370122002,20
271370124002,271370122003,12
271370124002,271370123001,15
271370124002,271370123002,46
271370124002,271370123003,69
271370124002,271370123004,30
271370124002,271370124001,137
271370124002,271370124002,70
271370124002,271370124003,40
271370124002,271370124004,82
271370124002,271370124005,127
271370124002,271370125001,67
271370124002,271370125002,26
271370124002,271370125003,21
271370124003,271370121002,94
271370124003,271370121003,1
271370124003,271370121004,42
271370124003,271370121005,8
271370124003,271370122001,12
271370124003,271370122002,13
271370124003,271370122003,5
271370124003,271370123001,13
271370124003,271370123002,87
271370124003,271370123003,39
271370124003,271370123004,72
271370124003,271370124001,165
271370124003,271370124002,44
271370124003,271370124003,170
271370124003,271370124004,128
271370124003,271370124005,75
271370124003,271370125001,94
271370124003,271370125002,27
271370124003,271370125003,17
271370124004,271370121002,282
271370124004,271370121003,6
271370124004,271370121004,144
271370124004,271370121005,34
271370124004,271370122001,54
271370124004,271370122002,46
271370124004,271370122003,13
271370124004,271370123001,47
271370124004,271370123002,189
271370124004,271370123003,167
271370124004,271370123004,93
271370124004,271370124001,548
271370124004,271370124002,82
271370124004,271370124003,115
271370124004,271370124004,720
271370124004,271370124005,400
271370124004,271370125001,100
271370124004,271370125002,88
271370124004,271370125003,55
271370124005,271370121002,112
271370124005,271370121003,4
271370124005,271370121004,63
271370124005,271370121005,41
271370124005,271370122001,108
271370124005,271370122002,173
271370124005,271370122003,180
271370124005,271370123001,109
271370124005,271370123002,310
271370124005,271370123003,297
271370124005,271370123004,269
271370124005,271370124001,794
271370124005,271370124002,107
271370124005,271370124003,70
271370124005,271370124004,348
271370124005,271370124005,1260
271370124005,271370125001,145
271370124005,271370125002,242
271370124005,271370125003,79
271370125001,271370121001,1
271370125001,271370121002,208
271370125001,271370121003,21
271370125001,271370121004,91
271370125001,271370122001,36
271370125001,271370122002,26
271370125001,271370122003,12
271370125001,271370123001,18
271370125001,271370123002,77
271370125001,271370123003,163
271370125001,271370123004,97
271370125001,271370124001,271
271370125001,271370124002,60
271370125001,271370124003,71
271370125001,271370124004,105
271370125001,271370124005,128
271370125001,271370125001,315
271370125001,271370125002,112
271370125001,271370125003,34
271370125002,271370121001,2
271370125002,271370121002,221
271370125002,271370121003,3
271370125002,271370121004,19
271370125002,271370122001,63
271370125002,271370122002,43
271370125002,271370122003,40
271370125002,271370123001,36
271370125002,271370123002,203
271370125002,271370123003,245
271370125002,271370123004,112
271370125002,271370124001,272
271370125002,271370124002,22
271370125002,271370124003,22
271370125002,271370124004,110
271370125002,271370124005,216
271370125002,271370125001,101
271370125002,271370125002,503
271370125002,271370125003,85
271370125003,271370121002,71
271370125003,271370121003,3
271370125003,271370121004,12
271370125003,271370122001,36
271370125003,271370122002,17
271370125003,271370122003,16
271370125003,271370123001,23
271370125003,271370123002,95
271370125003,271370123003,141
271370125003,271370123004,66
271370125003,271370124001,159
271370125003,271370124002,16
271370125003,271370124003,20
271370125003,271370124004,51
271370125003,271370124005,81
271370125003,271370125001,35
271370125003,271370125002,89
271370125003,271370125003,115
271370126001,271370126001,332
271370126001,271370126002,184
271370126001,271370126003,91
271370126001,271370126004,149
271370126001,271370126005,325
271370126001,271370126006,210
271370126001,271370151003,29
271370126002,271370126001,159
271370126002,271370126002,239
271370126002,271370126003,189
271370126002,271370126004,120
271370126002,271370126005,189
271370126002,271370126006,143
271370126002,271370151003,26
271370126003,271370122003,1
271370126003,271370126001,81
271370126003,271370126002,195
271370126003,271370126003,266
271370126003,271370126004,224
271370126003,271370126005,315
271370126003,271370126006,221
271370126003,271370151003,22
271370126004,271370126001,138
271370126004,271370126002,99
271370126004,271370126003,202
271370126004,271370126004,281
271370126004,271370126005,158
271370126004,271370126006,192
271370126004,271370151003,20
271370126005,271370122003,4
271370126005,271370126001,280
271370126005,271370126002,187
271370126005,271370126003,288
271370126005,271370126004,184
271370126005,271370126005,662
271370126005,271370126006,403
271370126005,271370151003,32
271370126006,271370122003,5
271370126006,271370126001,207
271370126006,271370126002,122
271370126006,271370126003,210
271370126006,271370126004,201
271370126006,271370126005,403
271370126006,271370126006,585
271370126006,271370151003,20
271370127001,271370113002,3
271370127001,271370121005,12
271370127001,271370127001,653
271370127001,271370127002,51
271370127001,271370134001,29
271370127001,271370152001,1
271370127002,271370127001,50
271370127002,271370127002,680
271370128001,271370128001,1021
271370128001,271370128002,414
271370128001,271370128003,319
271370128001,271370128004,127
271370128001,271370130001,117
271370128001,271370130002,21
271370128001,271370130003,26
271370128001,271370131001,19
271370128001,271370131002,69
271370128001,271370131003,12
271370128001,271370131004,10
271370128001,271370132001,11
271370128001,271370132002,345
271370128001,271370132003,233
271370128001,271370132004,38
271370128002,271370128001,262
271370128002,271370128002,576
271370128002,271370128003,152
271370128002,271370128004,8
271370128002,271370130001,176
271370128002,271370130002,67
271370128002,271370130003,54
271370128002,271370131001,116
271370128002,271370131002,216
271370128002,271370131003,34
271370128002,271370131004,14
271370128002,271370132001,22
271370128002,271370132002,527
271370128002,271370132003,198
271370128002,271370132004,50
271370128003,271370128001,310
271370128003,271370128002,165
271370128003,271370128003,637
271370128003,271370128004,154
271370128003,271370130001,25
271370128003,271370130002,7
271370128003,271370130003,3
271370128003,271370131001,14
271370128003,271370131002,52
271370128003,271370131003,3
271370128003,271370131004,16
271370128003,271370132001,1
271370128003,271370132002,145
271370128003,271370132003,78
271370128003,271370132004,38
271370128003,271370133001,7
271370128003,271370133002,1
271370128003,271370133003,4
271370128003,271370133004,3
271370128003,271370133005,25
271370128003,271370134001,3
271370128003,271370134002,3
271370128004,271370127001,5
271370128004,271370128001,110
271370128004,271370128002,9
271370128004,271370128003,203
271370128004,271370128004,482
271370128004,271370130001,17
271370128004,271370130002,8
271370128004,271370130003,3
271370128004,271370131001,1
271370128004,271370131002,4
271370128004,271370131004,1
271370128004,271370132001,3
271370128004,271370132002,9
271370128004,271370132003,1
271370130001,271370128001,163
271370130001,271370128002,226
271370130001,271370128003,34
271370130001,271370128004,17
271370130001,271370130001,944
271370130001,271370130002,221
271370130001,271370130003,319
271370130001,271370131001,79
271370130001,271370131002,424
271370130001,271370131003,95
271370130001,271370131004,22
271370130001,271370132001,95
271370130001,271370132002,441
271370130001,271370132003,262
271370130001,271370132004,133
271370130001,271370152002,1
271370130002,271370128001,19
271370130002,271370128002,38
271370130002,271370128003,7
271370130002,271370128004,6
271370130002,271370130001,239
271370130002,271370130002,190
271370130002,271370130003,140
271370130002,271370131001,42
271370130002,271370131002,277
271370130002,271370131003,16
271370130002,271370131004,27
271370130002,271370132001,51
271370130002,271370132002,101
271370130002,271370132003,114
271370130002,271370132004,42
271370130003,271370128001,38
271370130003,271370128002,39
271370130003,271370128003,4
271370130003,271370128004,2
271370130003,271370130001,286
271370130003,271370130002,140
271370130003,271370130003,352
271370130003,271370131001,65
271370130003,271370131002,425
271370130003,271370131003,37
271370130003,271370131004,16
271370130003,271370132001,78
271370130003,271370132002,151
271370130003,271370132003,108
271370130003,271370132004,79
271370130003,271370152002,1
271370131001,271370128001,15
271370131001,271370128002,73
271370131001,271370128003,8
271370131001,271370128004,1
271370131001,271370130001,63
271370131001,271370130002,39
271370131001,271370130003,74
271370131001,271370131001,453
271370131001,271370131002,393
271370131001,271370131003,91
271370131001,271370131004,43
271370131001,271370132001,37
271370131001,271370132002,256
271370131001,271370132003,80
271370131001,271370132004,49
271370131002,271370128001,68
271370131002,271370128002,232
271370131002,271370128003,38
